Sector,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Buildings,Austria,14.82991973,13.66607324,13.92705345,15.44981437,13.69200948,13.67406715,14.6957459,14.32597146,14.96444146,16.49358932,18.12520354,17.41425163,17.50598719,16.31537321,16.366445,17.10136976,16.56888153,16.61867752,14.48898832,13.52475225,13.12766095,14.48027624,13.76855083,13.43512044,12.41369017,13.56183421,14.97218082,13.45299985,13.5025177,14.01320776,12.87403904,14.05607453,13.35123707,14.10790019,13.62475159,13.27244895,12.93035331,10.96451422,11.30549472,10.38892682,10.58236797,9.326132566,8.909601356,9.1620156,8.156332394,8.578548913,8.812773711,8.948233088,8.225195744,8.465900571,7.734380342,8.058787349
Buildings,Azerbaijan,3.0829985,3.0829985,3.3175819,3.5491544,3.7673748,4.538351,4.3772613,4.5875464,4.7999073,5.0197431,5.8867061,6.2601132,6.4780137,6.7113391,6.9820684,7.2772631,7.4910798,7.7739734,8.058757,8.209633,9.198588418,7.804461272,6.297648188,4.136222656,6.243442375,5.03362533,5.120257169,4.833079701,5.236305411,5.678663732,5.956273348,5.883763221,5.593732703,6.01199347,6.033777383,6.635735275,5.969907361,6.1184424,7.438965863,6.981886856,7.157495529,7.27932316,6.341582275,6.221847797,6.728349968,7.079387274,7.736493086,7.184142486,7.451661409,9.168200317,9.420233503,9.69637541
Buildings,Bahamas,1.473369316,1.473369316,2.106140217,2.012315488,1.729523593,2.015798172,1.520207451,1.829199831,1.511103133,1.603131148,1.512778653,1.574239576,1.165809313,0.973267849,1.105221196,0.914572549,0.922555391,0.966388732,0.963646176,1.126478806,1.125154707,0.965539905,0.847055327,0.767577264,0.793867568,0.88728642,1.014268123,0.95362748,0.578174171,0.709869,0.608626501,0.630281016,0.637663167,0.458415564,0.4525717,0.365589311,0.374266865,0.431595666,0.367661206,0.330901811,0.213126567,0.317677285,0.42343404,0.479885919,0.405940795,0.367413522,0.42054716,0.449029707,0.559678996,0.551367254,0.455394038,0.507282141
Buildings,Bahrain,0.046250626,0.046250626,0.04028158,0.037132497,0.043101542,0.046086324,0.049070847,0.052055634,0.055040151,0.063993984,0.06730793,0.070292453,0.070127849,0.073112371,0.082231067,0.085215584,0.091513751,0.103946392,0.109915703,0.116049303,0.125661731,0.137929239,0.150361579,0.147212495,0.156495487,0.159480268,0.175226296,0.247493688,0.313627171,0.168434102,0.180701874,0.189984873,0.196118738,0.208386252,0.223638813,0.235906327,0.191652737,0.20060657,0.225306418,0.231111426,0.224812957,0.22779748,0.236751307,0.258137474,0.254494363,0.279029915,0.262790169,0.222715623,0.259798837,0.252168977,0.225276222,0.233492395
Buildings,Bangladesh,0.876152089,0.876152089,0.876152089,0.741946196,0.967398121,1.223680228,1.397333053,1.401538996,1.477454339,1.644940597,1.749014797,1.940502199,1.934752182,1.796923393,1.774534492,2.050951253,2.304094044,2.503644865,2.468505192,3.047542713,2.996197201,2.809062882,2.942742588,3.073386818,3.267079131,3.773706881,4.051132631,4.618395148,4.91757412,4.924065819,4.901432005,5.745829661,6.231077084,6.776523657,7.433585534,7.428198745,7.615887559,7.840774144,8.067432601,8.127911597,9.08736099,10.17714711,10.15477658,9.765190508,10.37165815,10.81392893,12.11946318,12.57249519,13.37357388,13.18724413,12.55625399,13.45021079
Buildings,Barbados,0.365555182,0.365555182,0.516818038,0.489258404,0.421474161,0.488670525,0.376017537,0.448584533,0.377058525,0.403219694,0.382655588,0.396472405,0.3464714,0.400881276,0.497580455,0.518410879,0.538530059,0.475250994,0.457922894,0.517913798,0.513775787,0.488620223,0.507879732,0.435883197,0.395502008,0.392336663,0.402298651,0.431336466,0.253484231,0.361960931,0.254937045,0.258493976,0.255619736,0.259364494,0.234062294,0.199066607,0.176739672,0.17124896,0.174608285,0.195866697,0.11668384,0.207491315,0.225030357,0.275180904,0.206531657,0.204570335,0.227362443,0.19292461,0.235165982,0.231658547,0.191563449,0.213385085
Buildings,Belarus,13.3938947,13.3938947,14.0816731,14.7356209,15.3655384,16.4604538,16.8303173,17.2356411,17.6895054,18.093959,18.9085619,18.7252241,18.5544604,18.5419551,18.7063778,18.9804144,18.9945817,19.0870131,19.3731098,19.3846264,17.7583865,17.07218238,15.36753545,14.10593431,10.82388469,10.15396719,10.34050214,8.769057256,7.821602763,7.621314682,8.127027257,7.177861803,6.986033425,6.916803997,6.845530131,7.13709693,7.349738561,7.312552569,7.528762229,6.911847701,7.290274667,7.308122492,7.62328091,7.374211155,6.973182708,6.561650189,6.904795744,7.195538186,7.347424221,6.821587939,6.212734697,6.300516671
Buildings,Belgium,35.88456642,33.06680616,36.31063123,36.8326594,33.13544353,34.54791478,32.45380795,32.81279283,36.03456792,38.22380548,33.67554873,30.23218169,27.69302159,25.90891478,26.07137153,29.38211152,30.76647606,30.13927357,27.66003161,25.83694575,26.49980417,29.53320559,29.95335439,29.40354578,29.354263,30.90512984,35.72030799,32.82880805,32.21362238,30.4657078,29.14833935,30.1249752,28.54091668,31.07002988,31.57991361,31.3012135,28.47994916,24.71041444,28.59437273,26.47068461,29.14751966,24.05657771,25.22214175,27.55790654,21.90216,24.77268717,24.63336316,24.49897211,24.21300617,23.68645553,21.95023127,23.11586169
Buildings,Belize,0.089301692,0.089301692,0.124989438,0.120868173,0.104564634,0.120147626,0.091458273,0.109003275,0.090570299,0.095829043,0.090285196,0.087893412,0.069522068,0.074240576,0.099437044,0.092122329,0.115016736,0.088661957,0.067818942,0.102264524,0.12999579,0.141870814,0.120340438,0.103529287,0.093726351,0.102387345,0.086948978,0.140327086,0.075397139,0.107504004,0.084606135,0.089522455,0.08260698,0.084357242,0.070861566,0.064202797,0.059792746,0.055383856,0.044042605,0.057586787,0.038646376,0.055440558,0.067341008,0.089924299,0.072705394,0.081183827,0.088028602,0.092824427,0.089657606,0.083796711,0.070296861,0.079477436
Buildings,Benin,0.040939903,0.040939903,0.059835317,0.059835317,0.078730421,0.078730421,0.069282869,0.069282869,0.08502889,0.08502889,0.091327366,0.072431952,0.066133483,0.040939903,0.040939903,0.056685931,0.028342966,0.034641434,0.037790518,0.034641434,0.034641434,0.025193882,0.037790518,0.031492351,0.037790518,0.040939903,0.22657915,0.254922116,0.273817529,0.286414467,0.2988468,0.531395268,0.622228901,0.706928632,0.826598956,0.921404564,1.041404059,1.072731807,1.107208673,1.13853642,1.179476323,0.883508881,0.590196796,0.275544832,0.203244859,0.098694814,0.139674722,0.14022284,0.177204755,0.405376085,0.400289149,0.432420024
