Sector,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Other industrial combustion,Bosnia and Herzegovina,7.803825264,7.803825264,6.171391233,7.55583678,7.777328451,7.59324716,5.333701752,5.916910395,5.455850936,4.756045231,4.729532239,5.641871018,5.646750834,4.381471881,4.354232375,4.158038241,4.44804112,3.956227014,3.852793699,3.561106768,5.906435293,5.769796743,3.658952091,2.724349509,0.653834385,0.66795946,0.347306918,0.554872643,0.460183965,0.43256892,1.577022838,1.40651188,1.55342187,0.480339715,0.952968813,1.278127538,1.358497288,1.446922571,1.561624956,1.812956261,2.101929756,2.387092063,2.198127292,2.934920861,2.753033398,2.844016236,2.749617679,2.839314709,3.048497487,2.657206755,2.665474482,1.72922266
Other industrial combustion,Botswana,0.006320134,0.006320134,0.010784649,0.020689943,0.032827495,0.055150474,0.148906094,0.290515771,0.273633581,0.302373596,0.34227451,0.447328484,0.429750153,0.425565365,0.461658526,0.501279713,0.507696758,0.514114107,0.550430249,0.541626623,0.500788826,0.488439956,0.685730481,0.638795747,0.478854553,0.402203377,0.543253618,0.546221833,0.951434473,0.845341074,0.857410244,0.931380931,1.071075796,0.89926863,0.644866894,0.920316457,0.995094697,1.215169903,1.151146944,1.058413291,0.570505175,0.598156816,0.666141366,0.753096906,0.785014507,0.682254649,0.616268456,0.625489783,0.63686396,0.64698246,0.593682195,0.615522078
Other industrial combustion,Brazil,29.80698084,29.80698084,32.31633028,38.76327453,43.08092383,46.21505219,53.36306837,57.86766096,62.65245963,67.35077025,67.97944917,55.26128338,54.38799619,51.24964809,51.59631604,54.61472353,58.32710923,64.13843796,66.16677371,65.59485224,62.27553967,64.44764541,65.8888242,69.21267637,71.59495219,75.16358128,81.87432988,87.39343305,89.38911306,92.89018225,102.011667,100.7304729,103.9152475,104.0695281,107.7935297,107.9003505,108.3034887,118.4318279,120.3384679,111.4671773,122.5448846,133.6234462,130.1445469,130.9072117,131.4247589,126.3956236,113.8157303,122.7558092,117.9584167,112.7039603,102.4925801,119.3879936
Other industrial combustion,British Virgin Islands,0.00014011,0.00014011,0.000157254,0.000131288,0.000148432,0.000166091,0.000183299,0.000191479,0.000200361,0.000224359,0.000244871,0.000434111,0.000338229,0.000470669,0.000345426,0.000382731,0.000355597,0.002785388,0.002545753,0.002210186,0.00183017,0.001875221,0.001809473,0.004823984,0.004700411,0.00187956,0.00235667,0.001982974,0.004420539,0.004452757,0.006844669,0.006138239,0.006505454,0.006548547,0.007836286,0.005721707,0.005723382,0.005699213,0.005640561,0.006261576,0.007087274,0.010889125,0.018102487,0.017427733,0.019646477,0.018196799,0.016575703,0.013609834,0.019667295,0.015623913,0.013139627,0.01457817
Other industrial combustion,Brunei,0.067379263,0.067379263,0.07351143,0.354606928,0.792842516,1.058874298,1.461991279,1.56813769,1.453259647,1.512398321,1.959820701,1.813347935,1.779906257,1.82599042,1.789237279,1.742481877,1.722537533,1.502883241,1.552905628,1.484524196,1.572959681,1.574254532,1.585672368,1.673040083,1.70960219,1.928797354,1.992125408,2.073297579,1.254252661,1.284116401,1.524806092,1.336547985,1.198817482,1.631988842,1.206400138,1.194099251,3.32655902,3.086207453,3.132912016,3.230558068,2.803364969,2.942727109,2.672332054,2.648850642,2.351046992,2.117583679,2.3671458,2.565514257,2.496258916,1.79258569,1.833253151,1.780536083
Other industrial combustion,Bulgaria,12.09517743,12.09517743,12.37621159,12.42030866,12.66580271,12.61631187,12.79299173,12.08449736,12.35514272,12.09968371,13.30128336,13.95938828,14.38146102,14.12452382,14.44301437,17.41559368,14.63353484,14.60218601,20.49549721,20.01471261,13.2848368,9.793951979,8.228791904,7.458073564,8.970006623,10.29373693,9.946844646,15.09859847,12.14840237,10.41951762,10.47079823,9.921706397,9.423184013,10.21675822,9.943150906,9.680235785,9.884609527,10.24046779,7.396437799,4.521002602,4.665381032,4.548129482,4.224363401,4.207955821,4.194593589,4.749524925,4.850315107,5.539048635,5.889946638,5.826807381,5.517954384,6.145202178
Other industrial combustion,Burkina Faso,0.104726286,0.104726286,0.102634306,0.10228654,0.117030127,0.121282062,0.083460184,0.076621191,0.076600171,0.096052429,0.092734331,0.076011053,0.054485227,0.055047112,0.046132497,0.052148978,0.078490781,0.150723438,0.119338866,0.089424631,0.032145159,0.044568851,0.038791331,0.038201547,0.043528684,0.042086664,0.049050376,0.083190027,0.076911658,0.075130826,0.085238394,0.094353454,0.102193064,0.119406648,0.107449221,0.122704661,0.128918474,0.205665411,0.208890921,0.189919087,0.242674892,0.300485356,0.334160941,0.376741796,0.384053465,0.538509415,0.455850143,0.593027704,0.711548964,0.735184108,0.725958516,0.7842306
Other industrial combustion,Burundi,0.024436133,0.024436133,0.023948005,0.023866859,0.02730703,0.028299148,0.019474043,0.017878278,0.017873373,0.022412233,0.021638011,0.020269614,0.01271322,0.01467923,0.015377499,0.017982406,0.023155121,0.046328509,0.054210743,0.052677529,0.019759037,0.02749478,0.021912454,0.022789159,0.024636028,0.022892258,0.026586195,0.027604781,0.028812767,0.028199119,0.028808923,0.021509664,0.020310893,0.017338607,0.021228542,0.018767406,0.024898609,0.045882187,0.024898579,0.023873817,0.042480878,0.057414679,0.049752303,0.051186967,0.051567025,0.057095835,0.057238607,0.0759015,0.110291021,0.118969674,0.104306243,0.111344731
Other industrial combustion,Cabo Verde,0.0733084,0.0733084,0.071844014,0.071600578,0.081921089,0.084897444,0.058422129,0.053634834,0.05362012,0.0672367,0.064914032,0.053207737,0.016345568,0.016514134,0.016915249,0.019780647,0.007723558,0.015367762,0.015406763,0.015656101,0.005596952,0.006794359,0.006930052,0.006336683,0.007745662,0.007291263,0.009390866,0.009755015,0.009870851,0.009716905,0.029047749,0.031592864,0.03542444,0.037270787,0.040856669,0.068270643,0.077279713,0.097008299,0.089809002,0.083744962,0.106361703,0.132914183,0.108211254,0.098275013,0.115320007,0.1246315,0.117403368,0.139450668,0.152812124,0.15496814,0.153023494,0.165306562
Other industrial combustion,Cambodia,0.004005494,0.004005494,0.005005054,0.004806967,0.005712045,0.005005054,0.004895364,0.009177043,0.008829723,0.012145302,0.00922267,0.021884725,0.015079398,0.015027712,0.015047151,0.020123414,0.017368352,0.018995493,0.019566945,0.017926245,0.019391198,0.021136521,0.024154485,0.023928678,0.040509219,0.028952513,0.041787015,0.044984986,0.054578906,0.057947319,0.070824434,0.073979793,0.083786767,0.093423292,0.103187654,0.125829124,0.13550858,0.145230329,0.148513206,0.167701357,0.652970901,0.665081651,0.670190128,0.627977329,0.518590264,0.430940376,0.719249104,0.840844847,0.870302054,1.031476661,1.064914605,1.094926333
Other industrial combustion,Cameroon,0.080898565,0.080898565,0.080898565,0.071564071,0.071564071,0.099567244,0.062229569,0.102678848,0.161796813,0.146239421,0.164908417,0.205357703,0.199134813,0.177354205,0.186688699,0.211580594,0.211580594,0.174242919,0.168020028,0.180465809,0.168020028,0.149351025,0.136905244,0.149351025,0.140016523,0.155573915,0.152462636,0.155573915,0.146239421,0.174242919,0.192911915,0.192911915,0.208469307,0.196023201,0.196023201,0.180465809,0.401135018,0.754689076,0.799946528,0.789552851,0.775850705,0.719339167,0.7401669,0.540176125,0.567876246,0.288492183,0.297923921,0.294685253,0.299439508,0.284445399,0.259303103,0.278218408
Other industrial combustion,Canada,108.5478098,108.4152037,112.1170502,131.2929532,133.1619104,125.0142986,123.4756425,129.1512394,126.8802847,128.6242293,128.5833696,117.8667361,105.5028998,100.9708609,108.484485,109.5461962,111.9775085,114.6115509,123.344521,121.9154934,117.2841103,114.4458572,113.9599234,114.9824907,120.1333037,122.8102935,128.8953072,130.2531091,128.7573863,132.4216779,136.1014432,133.0313191,139.6085083,146.7797293,145.4095942,155.4997623,153.6786795,162.5798134,155.6342937,150.700621,158.3597903,167.3230197,174.8139215,176.9783905,179.1565283,182.4695644,184.9983933,188.3359589,193.4692965,197.883812,183.8218761,189.6770912
Other industrial combustion,Cayman Islands,0.000490385,0.000490385,0.000550389,0.000459507,0.000519511,0.000581319,0.000641545,0.000670176,0.000701263,0.000785257,0.000857048,0.001157629,0.000901944,0.001098228,0.001381705,0.001530924,0.002219099,0.006988142,0.015055239,0.013070634,0.011574226,0.011673585,0.011443093,0.029005487,0.032653055,0.013924731,0.013315534,0.01120507,0.024978875,0.025160551,0.032628214,0.028984381,0.030065833,0.028656493,0.030800138,0.022519822,0.020966571,0.024040496,0.022862053,0.022437211,0.02481479,0.039406691,0.060561793,0.057722354,0.064974784,0.063553501,0.056407906,0.056831461,0.060434924,0.072601072,0.060162622,0.066967079
Other industrial combustion,Central African Rep.,0.034908762,0.034908762,0.034211435,0.034095513,0.039010042,0.040427354,0.027820061,0.025540397,0.02553339,0.032017476,0.030911444,0.032938123,0.025426439,0.027523556,0.021528499,0.025175368,0.038881959,0.066952643,0.049642169,0.0417728,0.016023968,0.020630209,0.016949144,0.017333271,0.018967511,0.018337849,0.021503723,0.022328848,0.022455737,0.021996367,0.025776689,0.025797509,0.026558716,0.026268708,0.025992552,0.027430497,0.030294452,0.033559938,0.023681078,0.022029187,0.026927546,0.031521154,0.030419441,0.018559523,0.022451619,0.035038527,0.033960891,0.039757295,0.044985266,0.046695385,0.042567952,0.045673144
Other industrial combustion,Chad,0.069817524,0.069817524,0.06842287,0.068191027,0.078020085,0.080854708,0.055640122,0.051080794,0.051066781,0.064034953,0.061822888,0.048140333,0.03450731,0.034863171,0.013839749,0.019780647,0.043456307,0.073208527,0.032340216,0.029926878,0.022392569,0.026756305,0.023294872,0.010191974,0.011547902,0.01116606,0.012461608,0.01401534,0.014134922,0.013877396,0.022096787,0.020551503,0.021108356,0.022234588,0.023590072,0.027398949,0.029670587,0.036483111,0.035705213,0.038063894,0.05011527,0.078291211,0.12892117,0.124645199,0.141892038,0.156469913,0.138335424,0.240063382,0.284370614,0.299875579,0.2733694,0.293310795
Other industrial combustion,Chile,8.572710326,8.572710326,8.525522512,8.155286204,8.637162327,7.620359692,7.892103618,8.207619721,8.253193898,8.580240907,8.832806881,8.421940848,6.760876925,7.575667976,8.195579366,8.223960495,8.436887681,8.488889398,9.892794727,11.58247645,8.686379234,9.19793694,10.40044671,10.64789796,10.56843287,11.61770115,12.89877501,15.69854968,14.45182573,13.71453214,13.16525043,14.40579252,14.20740358,14.37552408,14.92190644,14.65762983,15.99304684,15.96311225,16.7341545,15.39604973,16.08826778,17.01920389,14.38043534,16.1014767,16.92444072,17.31209947,17.01527199,16.34665483,16.42647471,16.61236052,15.16533875,15.67172133
Other industrial combustion,China,386.0122584,386.0122584,409.0909024,420.8246311,436.3859885,509.6639323,540.5860558,615.0235634,679.3007741,667.8600208,648.3399476,623.5229461,654.2843668,687.6097003,755.728536,711.8472567,743.418235,792.829751,840.6380481,863.2860978,831.3621654,869.0529414,905.1521678,968.7095764,1019.829481,1197.369227,1090.632729,1100.218252,1174.147491,1009.071019,1052.401737,1113.412906,1151.229986,1318.737016,1670.142304,2115.214563,2295.778755,2514.875879,2656.403804,2913.154992,3198.546849,3374.172512,3417.934411,3469.116376,3380.000035,3323.560398,3147.181285,3027.946847,3080.303607,3124.467955,3173.355613,3349.640568
Other industrial combustion,Colombia,11.18905729,11.18905729,11.33163545,11.54357619,12.94095311,10.80390232,11.46703226,12.73145939,14.25848017,13.80246113,13.95858175,14.35122841,13.69408782,14.60773823,14.40679572,15.17711678,15.29129004,15.9310456,15.29591507,15.99496503,16.47574653,16.96962873,17.20976582,19.14427034,19.58998058,19.81898184,21.24173852,21.73043543,22.0101139,20.80218558,22.11665311,21.89271917,21.63858014,20.31628953,19.80412215,20.29813029,18.30839796,18.70237023,20.18519521,19.7540454,19.09079607,22.7956438,19.78634003,20.52078147,19.61787381,17.54056437,19.57697364,20.03560021,20.34893664,19.13421987,17.17790031,16.00740495
